,Clase,Sobrevivió,Nombre,Sexo,Edad,Ticket,Tarifa,Cabina,Bote de Rescate,Cuerpo,Destino
1216,3,1,"Smyth, Miss. Julia",Mujer,0.0,335432,7.0,Desconocida,13,Desconocido,Desconocido
1217,3,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",Hombre,19.0,348124,7.0,F G73,Desconocido,Desconocido,Desconocido
1218,3,0,"Somerton, Mr. Francis William",Hombre,30.0,A.5. 18509,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1219,3,0,"Spector, Mr. Woolf",Hombre,0.0,A.5. 3236,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1220,3,0,"Spinner, Mr. Henry John",Hombre,32.0,STON/OQ. 369943,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1221,3,0,"Staneff, Mr. Ivan",Hombre,0.0,349208,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1222,3,0,"Stankovic, Mr. Ivan",Hombre,33.0,349239,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1223,3,1,"Stanley, Miss. Amy Zillah Elsie",Mujer,23.0,CA. 2314,7.0,Desconocida,C,Desconocido,Desconocido
1224,3,0,"Stanley, Mr. Edward Roland",Hombre,21.0,A/4 45380,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1225,3,0,"Storey, Mr. Thomas",Hombre,60.0,3701,0.0,Desconocida,Desconocido,261.0,Desconocido
1226,3,0,"Stoytcheff, Mr. Ilia",Hombre,19.0,349205,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1227,3,0,"Strandberg, Miss. Ida Sofia",Mujer,22.0,7553,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1228,3,1,"Stranden, Mr. Juho",Hombre,31.0,STON/O 2. 3101288,7.0,Desconocida,9,Desconocido,Desconocido
1229,3,0,"Strilic, Mr. Ivan",Hombre,27.0,315083,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1230,3,0,"Strom, Miss. Telma Matilda",Mujer,2.0,347054,10.0,G6,Desconocido,Desconocido,Desconocido
1231,3,0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",Mujer,29.0,347054,10.0,G6,Desconocido,Desconocido,Desconocido
1232,3,1,"Sunderland, Mr. Victor Francis",Hombre,16.0,SOTON/OQ 392089,8.0,Desconocida,B,Desconocido,Desconocido
1233,3,1,"Sundman, Mr. Johan Julian",Hombre,44.0,STON/O 2. 3101269,7.0,Desconocida,15,Desconocido,Desconocido
1234,3,0,"Sutehall, Mr. Henry Jr",Hombre,25.0,SOTON/OQ 392076,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1235,3,0,"Svensson, Mr. Johan",Hombre,74.0,347060,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1236,3,1,"Svensson, Mr. Johan Cervin",Hombre,14.0,7538,9.0,Desconocida,13,Desconocido,Desconocido
1237,3,0,"Svensson, Mr. Olof",Hombre,24.0,350035,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1238,3,1,"Tenglin, Mr. Gunnar Isidor",Hombre,25.0,350033,7.0,Desconocida,13 15,Desconocido,Desconocido
1239,3,0,"Theobald, Mr. Thomas Leonard",Hombre,34.0,363294,8.0,Desconocida,Desconocido,176.0,Desconocido
1240,3,1,"Thomas, Master. Assad Alexander",Hombre,0.0,2625,8.0,Desconocida,16,Desconocido,Desconocido
1241,3,0,"Thomas, Mr. Charles P",Hombre,0.0,2621,6.0,Desconocida,Desconocido,Desconocido,Desconocido
1242,3,0,"Thomas, Mr. John",Hombre,0.0,2681,6.0,Desconocida,Desconocido,Desconocido,Desconocido
1243,3,0,"Thomas, Mr. Tannous",Hombre,0.0,2684,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1244,3,1,"Thomas, Mrs. Alexander (Thamine ""Thelma"")",Mujer,16.0,2625,8.0,Desconocida,14,Desconocido,Desconocido
1245,3,0,"Thomson, Mr. Alexander Morrison",Hombre,0.0,32302,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1246,3,0,"Thorneycroft, Mr. Percival",Hombre,0.0,376564,16.0,Desconocida,Desconocido,Desconocido,Desconocido
1247,3,1,"Thorneycroft, Mrs. Percival (Florence Kate White)",Mujer,0.0,376564,16.0,Desconocida,10,Desconocido,Desconocido
1248,3,0,"Tikkanen, Mr. Juho",Hombre,32.0,STON/O 2. 3101293,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1249,3,0,"Tobin, Mr. Roger",Hombre,0.0,383121,7.0,F38,Desconocido,Desconocido,Desconocido
1250,3,0,"Todoroff, Mr. Lalio",Hombre,0.0,349216,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1251,3,0,"Tomlin, Mr. Ernest Portage",Hombre,30.0,364499,8.0,Desconocida,Desconocido,50.0,Desconocido
1252,3,0,"Torber, Mr. Ernst William",Hombre,44.0,364511,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1253,3,0,"Torfa, Mr. Assad",Hombre,0.0,2673,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1254,3,1,"Tornquist, Mr. William Henry",Hombre,25.0,LINE,0.0,Desconocida,15,Desconocido,Desconocido
1255,3,0,"Toufik, Mr. Nakli",Hombre,0.0,2641,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1256,3,1,"Touma, Master. Georges Youssef",Hombre,7.0,2650,15.0,Desconocida,C,Desconocido,Desconocido
1257,3,1,"Touma, Miss. Maria Youssef",Mujer,9.0,2650,15.0,Desconocida,C,Desconocido,Desconocido
1258,3,1,"Touma, Mrs. Darwis (Hanne Youssef Razi)",Mujer,29.0,2650,15.0,Desconocida,C,Desconocido,Desconocido
1259,3,0,"Turcin, Mr. Stjepan",Hombre,36.0,349247,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1260,3,1,"Turja, Miss. Anna Sofia",Mujer,18.0,4138,9.0,Desconocida,15,Desconocido,Desconocido
1261,3,1,"Turkula, Mrs. (Hedwig)",Mujer,63.0,4134,9.0,Desconocida,15,Desconocido,Desconocido
1262,3,0,"van Billiard, Master. James William",Hombre,0.0,A/5. 851,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1263,3,0,"van Billiard, Master. Walter John",Hombre,11.0,A/5. 851,14.0,Desconocida,Desconocido,1.0,Desconocido
1264,3,0,"van Billiard, Mr. Austin Blyler",Hombre,40.0,A/5. 851,14.0,Desconocida,Desconocido,255.0,Desconocido
1265,3,0,"Van Impe, Miss. Catharina",Mujer,10.0,345773,24.0,Desconocida,Desconocido,Desconocido,Desconocido
1266,3,0,"Van Impe, Mr. Jean Baptiste",Hombre,36.0,345773,24.0,Desconocida,Desconocido,Desconocido,Desconocido
1267,3,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",Mujer,30.0,345773,24.0,Desconocida,Desconocido,Desconocido,Desconocido
1268,3,0,"van Melkebeke, Mr. Philemon",Hombre,0.0,345777,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1269,3,0,"Vande Velde, Mr. Johannes Joseph",Hombre,33.0,345780,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1270,3,0,"Vande Walle, Mr. Nestor Cyriel",Hombre,28.0,345770,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1271,3,0,"Vanden Steen, Mr. Leo Peter",Hombre,28.0,345783,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1272,3,0,"Vander Cruyssen, Mr. Victor",Hombre,47.0,345765,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1273,3,0,"Vander Planke, Miss. Augusta Maria",Mujer,18.0,345764,18.0,Desconocida,Desconocido,Desconocido,Desconocido
1274,3,0,"Vander Planke, Mr. Julius",Hombre,31.0,345763,18.0,Desconocida,Desconocido,Desconocido,Desconocido
1275,3,0,"Vander Planke, Mr. Leo Edmondus",Hombre,16.0,345764,18.0,Desconocida,Desconocido,Desconocido,Desconocido
1276,3,0,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",Mujer,31.0,345763,18.0,Desconocida,Desconocido,Desconocido,Desconocido
1277,3,1,"Vartanian, Mr. David",Hombre,22.0,2658,7.0,Desconocida,13 15,Desconocido,Desconocido
1278,3,0,"Vendel, Mr. Olof Edvin",Hombre,20.0,350416,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1279,3,0,"Vestrom, Miss. Hulda Amanda Adolfina",Mujer,14.0,350406,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1280,3,0,"Vovk, Mr. Janko",Hombre,22.0,349252,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1281,3,0,"Waelens, Mr. Achille",Hombre,22.0,345767,9.0,Desconocida,Desconocido,Desconocido,"Antwerp, Belgium / Stanton, OH"
1282,3,0,"Ware, Mr. Frederick",Hombre,0.0,359309,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1283,3,0,"Warren, Mr. Charles William",Hombre,0.0,C.A. 49867,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1284,3,0,"Webber, Mr. James",Hombre,0.0,SOTON/OQ 3101316,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1285,3,0,"Wenzel, Mr. Linhart",Hombre,32.0,345775,9.0,Desconocida,Desconocido,298.0,Desconocido
1286,3,1,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",Mujer,38.0,2688,7.0,Desconocida,C,Desconocido,Desconocido
1287,3,0,"Widegren, Mr. Carl/Charles Peter",Hombre,51.0,347064,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1288,3,0,"Wiklund, Mr. Jakob Alfred",Hombre,18.0,3101267,6.0,Desconocida,Desconocido,314.0,Desconocido
1289,3,0,"Wiklund, Mr. Karl Johan",Hombre,21.0,3101266,6.0,Desconocida,Desconocido,Desconocido,Desconocido
1290,3,1,"Wilkes, Mrs. James (Ellen Needs)",Mujer,47.0,363272,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1291,3,0,"Willer, Mr. Aaron (""Abi Weller"")",Hombre,0.0,3410,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1292,3,0,"Willey, Mr. Edward",Hombre,0.0,S.O./P.P. 751,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1293,3,0,"Williams, Mr. Howard Hugh ""Harry""",Hombre,0.0,A/5 2466,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1294,3,0,"Williams, Mr. Leslie",Hombre,28.0,54636,16.0,Desconocida,Desconocido,14.0,Desconocido
1295,3,0,"Windelov, Mr. Einar",Hombre,21.0,SOTON/OQ 3101317,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1296,3,0,"Wirz, Mr. Albert",Hombre,27.0,315154,8.0,Desconocida,Desconocido,131.0,Desconocido
1297,3,0,"Wiseman, Mr. Phillippe",Hombre,0.0,A/4. 34244,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1298,3,0,"Wittevrongel, Mr. Camille",Hombre,36.0,345771,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1299,3,0,"Yasbeck, Mr. Antoni",Hombre,27.0,2659,14.0,Desconocida,C,Desconocido,Desconocido
1300,3,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",Mujer,15.0,2659,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1301,3,0,"Youseff, Mr. Gerious",Hombre,45.0,2628,7.0,Desconocida,Desconocido,312.0,Desconocido
1302,3,0,"Yousif, Mr. Wazli",Hombre,0.0,2647,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1303,3,0,"Yousseff, Mr. Gerious",Hombre,0.0,2627,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1304,3,0,"Zabour, Miss. Hileni",Mujer,14.0,2665,14.0,Desconocida,Desconocido,328.0,Desconocido
1305,3,0,"Zabour, Miss. Thamine",Mujer,0.0,2665,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1306,3,0,"Zakarian, Mr. Mapriededer",Hombre,26.0,2656,7.0,Desconocida,Desconocido,304.0,Desconocido
1307,3,0,"Zakarian, Mr. Ortin",Hombre,27.0,2670,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1308,3,0,"Zimmerman, Mr. Leo",Hombre,29.0,315082,7.0,Desconocida,Desconocido,Desconocido,Desconocido
